Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2011,HILLS,Hillsborough County,Hillsborough,12057,South,FL,33607,1267775,46761,HSTB,Humane Society of Tampa Bay,1,33607,TS,Y,80,1353,37,15,34,1439,1029,18,6,16,1069,1982,37,14,33,2066,57,2,6,751,816,5390,751,4639,3884,0,0,0,3884,298,0,0,0,298,0,0,0,0,0,63,0,120,9,10,974,1113,751,362,4607,14,4621,98,74,1737,29,10,83,1859,395,2,3,2,402,126,5,5,2,138,38,22,4,481,545,2944,481,2463,2077,0,0,0,2077,48,0,0,0,48,1,0,0,0,1,44,0,51,19,2,685,757,481,276,2446,15,2461,76
2011,HILLS,Hillsborough County,Hillsborough,12057,South,FL,33607,1267775,46761,SFSAR,St. Francis Society Animal Rescue,1,33607,AG,N,10,10,0,0,0,10,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,0,22,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,5,50,666,0,0,0,666,58,0,0,0,58,0,0,0,0,0,0,0,0,0,0,724,0,724,711,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,722,0,722,52
2011,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2707120,43628,AWL,Animal Welfare League,1,60640,TS,N,751,3898,1322,1045,696,6961,65,3,0,0,68,121,7,0,0,128,0,0,0,1227,1227,8384,1227,7157,2426,329,278,0,3033,0,0,0,0,0,240,44,17,0,301,1071,0,411,513,520,1982,3426,1227,2199,6604,726,7330,578,397,3778,1732,1416,945,7871,20,1,0,0,21,169,6,0,0,175,0,0,0,859,859,8926,859,8067,1901,218,118,0,2237,0,0,0,0,0,15,4,0,0,19,98,0,620,999,750,2626,4995,859,4136,6490,1281,7771,693
2011,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2707120,43628,ACS,Anti Cruelty Society,1,60640,TS,N,106,2584,0,0,0,2584,241,0,0,0,241,424,0,0,0,424,23,0,0,857,880,4129,857,3272,1590,0,0,0,1590,356,0,0,0,356,521,0,0,0,521,77,0,0,0,3,1572,1575,857,718,3262,17,3279,90,407,4770,0,0,0,4770,112,0,0,0,112,16,0,0,0,16,25,0,0,766,791,5689,766,4923,2552,0,0,0,2552,565,0,0,0,565,358,0,0,0,358,66,0,0,0,24,2223,2247,766,1481,5022,31,5053,274
2011,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2707120,43628,CACC,Chicago Animal Care and Control,1,60640,AC,N,863,10325,0,0,0,10325,0,0,0,0,0,4,0,0,0,4,0,0,0,786,786,11115,786,10329,943,0,0,0,943,1327,0,0,0,1327,2080,0,0,0,2080,1355,0,2538,118,69,1847,4572,786,3786,9491,905,10396,793,508,9398,0,0,0,9398,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,9550,152,9398,462,0,0,0,462,834,0,0,0,834,1676,0,0,0,1676,102,0,1432,337,53,3228,5050,152,4898,7972,855,8827,1079
2011,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2707120,43628,F,Felines,1,60640,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,13,0,0,0,13,88,0,0,0,88,64,24,0,0,88,0,0,0,0,0,189,0,189,175,4,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,48,227,0,227,73
2011,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2707120,43628,PAWSC,PAWS Chicago,1,60640,AG,N,149,333,115,16,25,489,824,491,0,7,1322,284,87,0,0,371,0,0,0,0,0,2182,0,2182,1438,690,12,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,44,2184,6,2190,141,193,608,60,35,0,703,500,907,15,0,1422,81,20,0,0,101,0,0,0,0,0,2226,0,2226,1120,968,40,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,76,2204,41,2245,174
2011,CHICA,Chicago (City),Cook,99999,Midwest,IL,60640,2707120,43628,TRHHS,Tree House Humane Society,1,60640,AG,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,412,68,23,5,508,22,15,0,0,37,32,13,0,0,45,0,0,0,0,0,590,0,590,447,46,46,0,539,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,39,39,0,39,588,10,598,207
2011,ALLEN,Allen County,Allen,18003,Midwest,IN,46806,358327,47426,ACSPCA,Allen County SPCA,1,46806,AG,N,10,0,0,0,0,152,0,0,0,0,20,0,0,0,0,65,0,0,0,0,0,237,0,237,0,0,0,0,211,0,0,0,0,1,0,0,0,0,12,6,0,0,0,0,2,2,0,2,232,1,233,26,44,0,0,0,0,180,0,0,0,0,176,0,0,0,0,28,0,0,0,0,0,384,0,384,0,0,0,0,254,0,0,0,0,43,0,0,0,5,3,2,0,0,0,0,41,41,0,41,343,0,343,83
2011,ALLEN,Allen County,Allen,18003,Midwest,IN,46806,358327,47426,FWACC,Fort Wayne Animal Care and Control,1,46808,AC,Y,78,0,0,0,0,5775,0,0,0,0,1,0,0,0,0,0,0,0,0,289,289,6065,289,5776,0,0,0,0,907,0,0,0,0,20,0,0,0,0,219,1850,0,12,26,1341,1597,2976,289,2687,5683,70,5753,101,105,0,0,0,0,7693,0,0,0,0,43,0,0,0,0,0,0,0,0,199,199,7935,199,7736,0,0,0,0,842,0,0,0,0,176,0,0,0,0,55,197,0,2158,1036,1079,2397,6670,199,6471,7741,32,7773,68
2011,MARIO,Marion County (50%),Marion,18097,Midwest,IN,46268,455503,39631,HSIN,Humane Society of Indianapolis,1,46268,AG,Y,190,648,316,55,88,1107,314,244,24,22,604,0,0,0,0,0,0,0,8,187,195,1906,187,1719,727,447,102,0,1276,10,38,4,0,52,0,0,0,0,0,86,0,0,0,0,534,534,187,347,1761,3,1764,141,209,748,26,42,34,850,244,126,20,18,408,0,0,0,0,0,0,0,5,104,109,1367,104,1263,587,444,54,0,1085,35,4,0,0,39,0,0,0,0,0,11,0,0,0,0,305,305,104,201,1336,5,1341,128
2011,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66104,158224,37991,KCKAC,Kansas City Kansas Animal Control,1,66102,AC,N,89,0,22,18,3,43,881,121,55,44,1101,0,0,0,0,0,0,0,0,0,0,1144,0,1144,16,50,38,0,104,328,0,0,0,328,549,0,0,0,549,0,0,0,0,0,40,40,0,40,1021,0,1021,125,49,0,33,59,2,94,349,52,38,33,472,0,0,0,0,0,0,0,0,0,0,566,0,566,5,154,82,0,241,45,0,0,0,45,282,0,0,0,282,0,0,0,0,0,24,24,0,24,592,0,592,0
2011,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66104,158224,37991,HSGKC,Humane Society of Greater Kansas City,1,66104,AG,Y,42,83,13,10,1,107,499,69,31,25,624,0,0,0,0,0,0,0,0,0,0,731,0,731,16,52,40,0,108,147,0,0,0,147,343,0,0,0,343,12,0,0,0,0,28,28,0,28,638,0,638,10,76,107,19,33,1,160,198,29,21,19,267,0,0,0,0,0,0,0,0,0,0,427,0,427,0,154,81,0,235,20,0,0,0,20,47,0,0,0,47,2,0,0,0,0,16,16,0,16,320,0,320,0
2011,CALMI,Calhoun County,Calhoun,26025,Midwest,MI,49014,135490,38666,CCAC,Calhoun County Animal Center,1,49014,TS,Y,27,607,462,0,429,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,1498,169,50,0,0,219,0,0,0,0,0,87,12,0,0,99,388,0,116,156,0,375,647,0,647,1353,42,1395,130,76,271,230,0,442,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,943,128,2,0,0,130,12,0,0,0,12,42,0,0,0,42,8,0,133,166,0,439,738,0,738,930,13,943,76
2011,CALMI,Calhoun County,Calhoun,26025,Midwest,MI,49014,135490,38666,HSSCM,Humane Society of South Central Michigan,1,49014,AG,N,41,66,0,0,0,66,2,0,0,0,2,174,0,0,0,174,0,0,0,44,44,286,44,242,159,0,0,0,159,2,0,0,0,2,6,1,0,0,7,9,0,0,0,0,112,112,44,68,245,0,245,38,35,111,0,0,7,118,21,0,0,0,21,8,0,0,10,18,0,0,0,38,38,195,38,157,94,0,0,0,94,2,0,0,1,3,0,0,0,0,0,1,0,0,0,0,87,87,38,49,147,3,150,42
2011,DURHA,Durham County,Durham,3763,South,NC,27701,273392,46231,APS,Animal Protection Society of Durham,1,27704,AC,Y,174,2627,477,24,311,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,3537,98,3439,212,603,8,3,826,3,7,0,0,10,41,49,7,0,97,426,0,74,935,21,1164,2194,98,2096,3455,27,3482,129,125,1355,648,21,426,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,2477,27,2450,71,389,3,1,464,7,4,1,1,13,16,14,1,0,31,35,0,49,409,11,1464,1933,27,1906,2449,28,2477,98
2011,DURHA,Durham County,Durham,3763,South,NC,27701,273392,46231,IPS,Independent Animal Rescue,1,27709,AG,N,30,2,44,0,0,46,3,7,0,0,10,0,35,0,0,35,0,0,0,0,0,91,0,91,8,51,2,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,57,246,69,130,48,766,1013,3,5,2,2,12,6,41,5,6,58,0,0,0,0,0,1083,0,1083,74,138,64,60,336,0,0,0,0,0,0,1,1,2,4,3,715,0,0,0,6,6,0,6,1064,5,1069,260
2011,MOORE,Moore County,Moore,37125,South,NC,28374,89352,45158,ACMC,Animal Center of Moore County,1,28374,AC,Y,59,1094,357,590,112,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,0,2153,442,0,0,0,442,0,0,0,0,0,345,0,0,0,345,146,0,303,357,590,10,1260,0,1260,2193,13,2206,53,45,419,333,523,381,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,1656,156,0,0,0,156,0,0,0,0,0,45,0,0,0,45,20,0,152,333,523,471,1479,0,1479,1700,1,1701,45
2011,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,687422,57869,BBRH,Basset & Beagle Rescue of the Heartland,1,66225,AG,N,8,10,6,0,0,16,1,0,0,0,1,19,9,0,0,28,0,0,0,0,0,45,0,45,39,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,44,0,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,687422,57869,DRN,Doberman Rescue of Nebraska,1,68139,AG,N,5,13,0,0,0,13,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0,49,0,49,48,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,687422,57869,JRT,Jack Russell Terrier Rescue,1,68154,AG,N,14,7,1,0,0,8,0,0,0,0,0,3,2,0,0,5,2,0,0,0,2,15,0,15,21,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,23,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,687422,57869,MVBR,Missouri Valley Boxer Rescue,1,68124,AG,N,3,3,0,0,0,3,1,0,0,2,3,8,0,0,0,8,0,0,0,0,0,14,0,14,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,11,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,687422,57869,NBCR,Nebraska Border Collie Rescue,1,68123,AG,N,7,21,0,0,0,21,3,0,0,0,3,18,0,0,0,18,4,1,0,0,5,47,0,47,45,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,687422,57869,NEHS,Nebraska Humane Society,1,68134,AG,Y,241,6695,274,222,1399,8590,12,0,0,1,13,53,3,4,9,69,71,0,6,285,362,9034,285,8749,3698,290,186,201,4375,6,1,0,2,9,72,4,11,33,120,2896,0,0,5,5,1712,1722,255,1467,8867,24,8891,131,240,5242,1804,361,2532,9939,0,0,0,0,0,24,4,0,15,43,39,0,3,165,207,10189,165,10024,4106,1242,112,15,5475,0,0,0,0,0,4,0,0,4,8,408,60,0,692,373,3191,4256,149,4107,10058,67,10125,85
2011,OMAHA,Greater Omaha Coalition,Douglas,99999,Midwest,NE,68134,687422,57869,WNTTR,Wag N Train Terrier Rescue,1,68114,AG,N,5,11,11,4,1,27,1,1,0,0,2,6,2,0,1,9,0,0,0,0,0,38,0,38,31,0,4,0,35,1,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,670968,43916,AAWD,Albuquerque Animal Welfare Department,1,87112,AC,N,279,9181,417,2878,1972,14448,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,14450,0,14450,5462,164,1300,149,7075,75,13,4,2,94,188,40,85,25,338,3209,0,0,267,506,2728,3501,0,3501,14217,76,14293,436,330,4939,238,1809,2830,9816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9816,0,9816,3347,72,836,166,4421,79,17,5,0,101,195,34,195,981,1405,314,0,0,983,272,2238,3493,0,3493,9734,119,9853,293
2011,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,670968,43916,AHNM,Animal Humane New Mexico,1,87111,TS,Y,128,2018,274,160,106,2558,46,4,2,0,52,433,43,22,7,505,0,0,0,0,0,3115,0,3115,2138,356,131,6,2631,0,0,2,1,3,13,5,4,3,25,193,0,0,27,27,189,243,0,243,3095,13,3108,135,104,1699,197,143,118,2157,64,2,4,0,70,8,0,0,0,8,0,0,0,0,0,2235,0,2235,1450,215,121,2,1788,1,0,0,0,1,24,13,7,3,47,41,0,0,65,15,226,306,0,306,2183,48,2231,106
2011,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,670968,43916,E,EnchantMutts,1,87192,AG,N,9,12,8,0,1,21,0,0,1,2,3,2,0,4,0,6,0,0,0,0,0,30,0,30,10,11,4,2,27,0,0,0,0,0,2,0,3,0,5,0,0,0,0,0,2,2,0,2,34,0,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2011,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,670968,43916,NMAF,New Mexico Animal Friends,1,87196,AG,N,33,37,8,2,0,47,27,6,1,0,34,0,14,1,0,15,0,0,0,0,0,96,0,96,84,20,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,105,23,37,13,2,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,16,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,21,0,21,32
2011,BERNA,Bernalillo County,Bernalillo,35001,West,NM,87111,670968,43916,PACA,People's Anti-Cruelty Association,1,87154,AG,N,29,59,2,2,0,63,2,4,1,0,7,18,1,0,0,19,0,0,0,0,0,89,0,89,83,10,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,94,23,45,139,128,1,1,269,15,15,1,0,31,0,1,0,0,1,0,0,0,0,0,301,0,301,155,130,3,0,288,0,0,0,11,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,304,0,304,42
2011,WASHO,Washoe County,Washoe,32031,West,NV,89570,425710,50733,NHS,Nevada Humane Society,1,89502,AG,N,193,1164,342,49,288,1843,1384,400,37,24,1845,159,15,0,1,175,0,0,0,0,0,3863,0,3863,2631,556,82,29,3298,10,7,6,5,28,72,10,16,9,107,125,0,0,0,0,274,274,0,274,3832,15,3847,193,628,1269,1112,218,150,2749,1516,1228,386,92,3222,0,0,0,0,0,0,0,0,0,0,5971,0,5971,2430,1846,583,22,4881,49,2,10,0,61,158,17,8,0,183,114,249,0,0,0,242,242,0,242,5730,200,5930,667
2011,WASHO,Washoe County,Washoe,32031,West,NV,89570,425710,50733,PNAFN,Pet Network Animal Friends of Nevada,1,89451,AG,N,28,26,31,6,1,64,15,1,0,0,16,99,147,7,1,254,0,0,0,1,1,335,1,334,214,68,3,0,285,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,2,1,1,310,5,315,48,86,17,7,0,0,24,5,24,2,0,31,29,62,1,0,92,0,0,0,0,0,147,0,147,98,67,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,8,176,54
2011,WASHO,Washoe County,Washoe,32031,West,NV,89570,425710,50733,SPCANN,SPCA of Northern Nevada,1,89570,AG,Y,32,318,4,10,3,335,236,9,1,0,246,208,0,0,0,208,0,0,0,0,0,789,0,789,721,17,10,2,750,1,0,0,0,1,7,0,0,0,7,3,0,0,0,0,8,8,0,8,769,6,775,46,56,287,4,3,0,294,243,2,0,0,245,30,0,0,0,30,0,0,0,0,0,569,0,569,518,9,3,0,530,2,0,3,0,5,7,0,0,0,7,0,0,0,0,0,4,4,0,4,546,4,550,75
2011,WASHO,Washoe County,Washoe,32031,West,NV,89570,425710,50733,WCRAS,Washoe County Regional Animal Services,1,89520,AC,N,81,5661,813,201,348,7023,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,7121,98,7023,0,0,0,0,0,1730,322,32,24,2108,180,102,13,46,341,4008,0,1,9,2,637,649,98,551,7008,15,7023,91,53,1658,1369,74,959,4060,0,0,0,0,0,0,0,0,0,0,1,0,2,11,14,4074,14,4060,0,0,0,0,0,1374,1289,698,80,3441,5,26,0,26,57,335,0,0,0,0,209,209,14,195,4028,32,4060,39
2011,ERIE,Erie County,Erie,36029,Northeast,NY,14150,918028,47533,BDSC,Black Dog Second Chance,1,14150,AG,N,29,14,2,3,1,20,9,5,1,2,17,67,19,2,2,90,0,0,0,0,0,127,0,127,75,9,10,16,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,112,0,112,44,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,5,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2
2011,ERIE,Erie County,Erie,36029,Northeast,NY,14150,918028,47533,BCAS,Buffalo City Animal Shelter,1,14150,AC,N,68,1398,250,50,148,1846,1,1,0,1,3,0,0,0,0,0,0,0,1,145,146,1995,145,1850,497,54,1,0,552,136,23,4,0,163,14,4,0,0,18,438,0,0,21,50,750,821,145,676,1847,13,1860,58,39,571,333,25,98,1027,0,0,0,1,1,0,0,0,0,0,0,0,0,35,35,1063,35,1028,263,65,2,0,330,378,84,7,0,469,0,0,0,0,0,8,0,0,16,14,203,233,35,198,1005,10,1015,53
2011,ERIE,Erie County,Erie,36029,Northeast,NY,14150,918028,47533,ECSPCA,Erie County SPCA,1,14150,TS,Y,139,2355,771,169,196,3491,75,72,3,6,156,255,51,13,5,324,0,0,2,1044,1046,5017,1044,3973,1345,907,239,31,2522,3,0,0,0,3,8,16,12,0,36,472,0,0,6,46,1866,1918,1044,874,3907,26,3933,170,385,3326,2100,282,724,6432,1,4,1,0,6,8,2,0,1,11,0,0,24,963,987,7436,963,6473,1600,2152,173,130,4055,69,56,7,1,133,1,96,61,8,166,510,0,0,20,61,2268,2349,963,1386,6250,196,6446,366
2011,ERIE,Erie County,Erie,36029,Northeast,NY,14150,918028,47533,H,Heart,1,14150,AG,N,1,6,5,0,0,11,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,18,0,18,14,3,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,0,19,0,96,174,86,48,4,312,21,20,0,0,41,4,0,0,0,4,0,0,0,0,0,357,0,357,249,112,10,4,375,0,0,0,0,0,2,2,0,0,4,1,0,0,0,0,4,4,0,4,384,12,396,65
2011,ERIE,Erie County,Erie,36029,Northeast,NY,14150,918028,47533,SCSN,Second Chance Sheltering Network,1,14150,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,61,308,8,0,377,10,113,0,0,123,0,0,0,0,0,0,0,0,0,0,500,0,500,274,175,0,0,449,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,456,47,503,80
2011,ERIE,Erie County,Erie,36029,Northeast,NY,14150,918028,47533,TLC,Ten Lives Club,1,14150,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,435,369,50,18,872,243,219,10,8,480,63,16,2,0,81,0,0,0,0,0,1433,0,1433,627,493,50,0,1170,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,33,33,0,33,1208,55,1263,314
2011,MONRN,Monroe County,Monroe,36055,Northeast,NY,14450,745625,50204,LFHSGR,"Lollypop Farm, Humane Society of Greater Rochester",1,14450,TS,Y,111,2193,92,68,47,2400,3,0,0,0,3,403,13,1,11,428,12,0,3,258,273,3104,246,2858,1436,77,22,3,1538,0,0,0,0,0,123,12,7,16,158,185,0,0,60,42,1094,1196,246,950,2831,21,2852,117,335,5921,315,219,314,6769,0,0,0,0,0,39,3,0,0,42,83,2,6,557,648,7459,549,6910,3487,197,35,12,3731,0,0,0,0,0,2,0,2,0,4,305,0,686,1176,346,1152,3360,549,2811,6851,69,6920,324
2011,NEWYO,New York City,999,3651000,Northeast,NY,10007,8244910,49461,ACCNYC,Animal Care and Control of NYC,1,10007,AC,Y,222,6895,1605,574,1794,10868,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,1323,12191,1323,10868,1926,165,25,0,2116,2252,769,89,0,3110,1500,479,122,0,2101,1132,0,0,616,474,2435,3525,1323,2202,10661,98,10759,331,305,9945,4015,1016,4311,19287,0,0,0,0,0,0,0,0,0,0,0,0,0,847,847,20134,847,19287,3228,325,61,0,3614,4835,2123,247,0,7205,1262,459,95,0,1816,316,0,0,1399,719,4545,6663,847,5816,18767,382,19149,443
2011,NEWYO,New York City,999,3651000,Northeast,NY,10007,8244910,49461,NYAG,NYC Adoption Guarantee Summary,111,10018,AG,N,968,2498,379,53,1,2931,2092,883,194,0,3169,90,1,1,0,92,0,0,0,0,0,6192,0,6192,4896,796,148,0,5840,22,4,2,0,28,43,9,2,1,55,60,0,0,0,0,136,136,0,136,6119,96,6215,945,3050,5285,684,62,6,6037,4382,2779,244,1,7406,408,44,28,0,480,0,0,0,0,0,13923,0,13923,10671,1763,183,0,12617,111,0,1,0,112,39,42,15,6,102,148,0,0,0,0,286,286,0,286,13265,374,13639,3334
